timestamp,open,high,low,close,volume
2026-04-30 08:00:00,0.053,0.37,0.053,0.17591,121800831.2
2026-04-30 12:00:00,0.17599,0.1855,0.15562,0.1571,168580284.5
2026-04-30 16:00:00,0.15705,0.16124,0.145,0.15577,101696286.5
2026-04-30 20:00:00,0.15577,0.17271,0.1545,0.1666,85767572.4
2026-05-01 00:00:00,0.16657,0.173,0.15681,0.15765,56518155.0
2026-05-01 04:00:00,0.15767,0.15813,0.14853,0.15029,46182137.4
2026-05-01 08:00:00,0.1503,0.15995,0.14886,0.15046,49319670.3
2026-05-01 12:00:00,0.15048,0.15776,0.15002,0.15401,35630942.6
2026-05-01 16:00:00,0.15405,0.1661,0.15237,0.15978,39613164.3
2026-05-01 20:00:00,0.15976,0.16199,0.1541,0.15963,36055472.1
2026-05-02 00:00:00,0.15968,0.1598,0.15148,0.15437,27230506.7
2026-05-02 04:00:00,0.15431,0.15568,0.14926,0.1508,18181799.7
2026-05-02 08:00:00,0.15088,0.15173,0.14638,0.148,20080223.4
2026-05-02 12:00:00,0.14798,0.14812,0.13468,0.13672,49809125.6
2026-05-02 16:00:00,0.13673,0.1406,0.13578,0.13716,34846204.5
2026-05-02 20:00:00,0.13714,0.1407,0.13677,0.13821,25954063.0
2026-05-03 00:00:00,0.13822,0.1384,0.12456,0.12985,56082435.7
2026-05-03 04:00:00,0.12985,0.13078,0.12675,0.12878,20033971.5
2026-05-03 08:00:00,0.12877,0.13016,0.12532,0.1265,24891869.5
2026-05-03 12:00:00,0.12649,0.12855,0.12276,0.12725,35018943.7
2026-05-03 16:00:00,0.12724,0.12768,0.12329,0.12597,16349819.8
2026-05-03 20:00:00,0.12598,0.12666,0.1238,0.12452,10888921.8
2026-05-04 00:00:00,0.12451,0.13104,0.11826,0.1301,29665874.4
2026-05-04 04:00:00,0.1301,0.13523,0.12593,0.12636,47588621.8
2026-05-04 08:00:00,0.12636,0.12806,0.12217,0.12443,25166856.1
2026-05-04 12:00:00,0.12442,0.13245,0.12268,0.1306,31802469.9
2026-05-04 16:00:00,0.13064,0.1347,0.12699,0.12798,23356610.6
2026-05-04 20:00:00,0.12792,0.12792,0.12473,0.12623,10385076.9
2026-05-05 00:00:00,0.12623,0.13023,0.12575,0.12886,17763188.0
2026-05-05 04:00:00,0.12884,0.12942,0.1261,0.1261,14075604.3
2026-05-05 08:00:00,0.1261,0.12755,0.12337,0.12574,10654529.4
2026-05-05 12:00:00,0.12564,0.13008,0.12453,0.12688,13953137.4
2026-05-05 16:00:00,0.12692,0.12748,0.12319,0.12572,10288379.7
2026-05-05 20:00:00,0.12571,0.129,0.12332,0.12838,21325681.5
2026-05-06 00:00:00,0.12837,0.132,0.1269,0.12724,23970950.8
2026-05-06 04:00:00,0.12721,0.12738,0.12449,0.12551,15504164.2
2026-05-06 08:00:00,0.12551,0.12803,0.12518,0.12576,9836229.6
2026-05-06 12:00:00,0.12579,0.12732,0.12434,0.1254,10824734.0
2026-05-06 16:00:00,0.12533,0.12632,0.12372,0.1241,8266802.5
2026-05-06 20:00:00,0.12411,0.1265,0.12326,0.12621,6422011.1
2026-05-07 00:00:00,0.12622,0.12666,0.1214,0.12229,9710762.7
2026-05-07 04:00:00,0.12234,0.12413,0.12171,0.12406,8046263.9
2026-05-07 08:00:00,0.12402,0.12434,0.12114,0.1221,10513502.8
2026-05-07 12:00:00,0.12214,0.12318,0.11861,0.12279,15575705.7
2026-05-07 16:00:00,0.12278,0.12325,0.1198,0.11981,6728750.4
2026-05-07 20:00:00,0.11985,0.1211,0.11959,0.12074,5155739.0
2026-05-08 00:00:00,0.12076,0.12286,0.12013,0.12272,7260794.2
2026-05-08 04:00:00,0.12274,0.1256,0.12223,0.12293,12144825.2
2026-05-08 08:00:00,0.12292,0.12472,0.12118,0.12403,10984668.6
2026-05-08 12:00:00,0.12404,0.132,0.11557,0.11992,50644883.8
2026-05-08 16:00:00,0.11988,0.12413,0.11973,0.12366,15047614.7
2026-05-08 20:00:00,0.12366,0.12446,0.12218,0.12232,10086986.7
2026-05-09 00:00:00,0.12224,0.1265,0.1216,0.12608,16209331.6
2026-05-09 04:00:00,0.12608,0.12646,0.12362,0.12411,12903145.4
2026-05-09 08:00:00,0.1241,0.12746,0.12406,0.12499,10807161.0
2026-05-09 12:00:00,0.12498,0.1272,0.12443,0.12615,10685374.1
2026-05-09 16:00:00,0.12616,0.12724,0.12429,0.1271,7320249.1
2026-05-09 20:00:00,0.12711,0.12721,0.12469,0.12556,4925525.8
2026-05-10 00:00:00,0.12552,0.12552,0.1222,0.12497,9069256.1
2026-05-10 04:00:00,0.12497,0.1265,0.12287,0.12386,10140053.8
2026-05-10 08:00:00,0.12388,0.12542,0.1235,0.1252,5375706.7
2026-05-10 12:00:00,0.12516,0.1265,0.12396,0.12494,9790364.8
2026-05-10 16:00:00,0.12494,0.12715,0.12429,0.12708,8419042.3
2026-05-10 20:00:00,0.1271,0.13011,0.12405,0.1269,13679301.0
2026-05-11 00:00:00,0.12694,0.1282,0.12266,0.124,10717188.8
2026-05-11 04:00:00,0.12403,0.12557,0.12253,0.12356,7116429.9
2026-05-11 08:00:00,0.12354,0.12396,0.12148,0.12275,7508118.5
2026-05-11 12:00:00,0.1227,0.12386,0.12135,0.12175,9500378.8
2026-05-11 16:00:00,0.12174,0.12262,0.11777,0.11865,9523881.9
2026-05-11 20:00:00,0.11861,0.11928,0.11743,0.11862,9637799.4
2026-05-12 00:00:00,0.1186,0.11884,0.1152,0.11634,10423127.5
2026-05-12 04:00:00,0.11633,0.11788,0.11556,0.11592,6665185.3
2026-05-12 08:00:00,0.11589,0.11619,0.11197,0.11368,13188034.5
2026-05-12 12:00:00,0.11364,0.11451,0.10994,0.11032,12544478.8
2026-05-12 16:00:00,0.11031,0.11168,0.10839,0.10984,9689733.9
2026-05-12 20:00:00,0.10986,0.11178,0.10842,0.10987,7351613.0
2026-05-13 00:00:00,0.10983,0.11278,0.10895,0.11224,4922236.8
2026-05-13 04:00:00,0.11225,0.11262,0.11012,0.11055,6490771.2
2026-05-13 08:00:00,0.11056,0.11116,0.10824,0.10893,9306374.6
2026-05-13 12:00:00,0.10891,0.109,0.10463,0.10691,16963537.5
2026-05-13 16:00:00,0.10694,0.10783,0.1056,0.10569,4742190.2
2026-05-13 20:00:00,0.1057,0.10585,0.10316,0.10341,8783200.7
2026-05-14 00:00:00,0.10341,0.10441,0.10079,0.10126,10326924.9
2026-05-14 04:00:00,0.10129,0.10455,0.10099,0.10284,5321871.5
2026-05-14 08:00:00,0.10285,0.10426,0.10223,0.10298,3693234.3
2026-05-14 12:00:00,0.10298,0.1076,0.10293,0.10731,6820585.5
2026-05-14 16:00:00,0.10732,0.10819,0.10452,0.10464,5931807.6
2026-05-14 20:00:00,0.10463,0.10747,0.10423,0.1054,4106849.7
2026-05-15 00:00:00,0.10541,0.10727,0.10451,0.10485,3380924.5
2026-05-15 04:00:00,0.10485,0.10534,0.10254,0.10468,4158663.6
2026-05-15 08:00:00,0.10468,0.10564,0.10278,0.10283,6038704.8
2026-05-15 12:00:00,0.10282,0.10282,0.09677,0.09736,21309465.4
2026-05-15 16:00:00,0.09738,0.0991,0.09732,0.09898,3425718.2
2026-05-15 20:00:00,0.09896,0.10048,0.09853,0.10032,3076563.0
2026-05-16 00:00:00,0.10031,0.10081,0.09714,0.09751,2929999.0
2026-05-16 04:00:00,0.0975,0.09801,0.0918,0.09254,12063516.2
2026-05-16 08:00:00,0.09255,0.09377,0.0909,0.09277,6249757.4
2026-05-16 12:00:00,0.09276,0.09335,0.09152,0.09322,4278730.4
2026-05-16 16:00:00,0.09321,0.09414,0.09277,0.09318,2390317.1
2026-05-16 20:00:00,0.0932,0.09366,0.09185,0.09275,3484125.6
2026-05-17 00:00:00,0.09274,0.09349,0.09023,0.09341,4491808.2
2026-05-17 04:00:00,0.09342,0.09459,0.09325,0.09396,3021009.0
2026-05-17 08:00:00,0.09397,0.09602,0.09314,0.09321,3996912.9
2026-05-17 12:00:00,0.09322,0.09347,0.09154,0.09202,4201225.6
2026-05-17 16:00:00,0.09206,0.09318,0.09124,0.093,2723575.9
2026-05-17 20:00:00,0.09301,0.09312,0.08788,0.08991,7498772.6
2026-05-18 00:00:00,0.08995,0.09078,0.0882,0.08943,5121444.9
2026-05-18 04:00:00,0.08944,0.091,0.08836,0.08838,3964853.5
2026-05-18 08:00:00,0.08839,0.09064,0.08811,0.09035,4668725.2
2026-05-18 12:00:00,0.09036,0.0909,0.0852,0.08678,20025993.3
2026-05-18 16:00:00,0.08679,0.08774,0.08526,0.08633,6039662.9
2026-05-18 20:00:00,0.08633,0.08708,0.08563,0.08607,3496069.2
2026-05-19 00:00:00,0.08606,0.08697,0.0839,0.08409,4747939.9
2026-05-19 04:00:00,0.0841,0.0847,0.08311,0.08419,4855764.3
2026-05-19 08:00:00,0.0842,0.08425,0.08269,0.08351,4494377.2
2026-05-19 12:00:00,0.08349,0.08504,0.08168,0.08224,8384892.4
2026-05-19 16:00:00,0.08221,0.08342,0.08123,0.08146,5555149.4
2026-05-19 20:00:00,0.08146,0.08268,0.0802,0.08117,4404566.4
2026-05-20 00:00:00,0.08116,0.08212,0.07987,0.08125,4737930.7
