timestamp,open,high,low,close,volume
2025-12-30 12:00:00,0.11209,0.11295,0.11125,0.1127,15154211.0
2025-12-30 16:00:00,0.11271,0.11346,0.11049,0.11083,24876592.0
2025-12-30 20:00:00,0.11083,0.11219,0.11029,0.1117,14009036.0
2025-12-31 00:00:00,0.11169,0.11191,0.11069,0.11125,16360079.0
2025-12-31 04:00:00,0.11126,0.11172,0.1111,0.11171,9216907.0
2025-12-31 08:00:00,0.11172,0.112,0.10866,0.10985,32728525.0
2025-12-31 12:00:00,0.10985,0.11036,0.10906,0.10935,28072223.0
2025-12-31 16:00:00,0.10936,0.10938,0.10614,0.10641,36273685.0
2025-12-31 20:00:00,0.1064,0.10743,0.10578,0.10633,22386934.0
2026-01-01 00:00:00,0.10633,0.1077,0.10633,0.10736,13159328.0
2026-01-01 04:00:00,0.10735,0.11034,0.1072,0.10762,22234826.0
2026-01-01 08:00:00,0.10762,0.10855,0.10746,0.10805,9360771.0
2026-01-01 12:00:00,0.10806,0.11083,0.10759,0.11008,11498718.0
2026-01-01 16:00:00,0.11009,0.11364,0.10982,0.11364,19043908.0
2026-01-01 20:00:00,0.11364,0.11448,0.11195,0.11434,25022158.0
2026-01-02 00:00:00,0.11435,0.11604,0.11309,0.11598,16306757.0
2026-01-02 04:00:00,0.11598,0.11692,0.11504,0.11533,18687524.0
2026-01-02 08:00:00,0.11533,0.11967,0.11517,0.11864,44293910.0
2026-01-02 12:00:00,0.11864,0.1206,0.11813,0.11924,39827056.0
2026-01-02 16:00:00,0.11923,0.12133,0.11864,0.11983,57587960.0
2026-01-02 20:00:00,0.11983,0.12235,0.11983,0.12161,52794575.0
2026-01-03 00:00:00,0.12162,0.1223,0.12042,0.12171,37899396.0
2026-01-03 04:00:00,0.12171,0.12184,0.11719,0.11762,26900034.0
2026-01-03 08:00:00,0.11762,0.11878,0.11737,0.11827,15271056.0
2026-01-03 12:00:00,0.11826,0.12,0.11801,0.11934,13776969.0
2026-01-03 16:00:00,0.11934,0.12079,0.1192,0.11981,17563142.0
2026-01-03 20:00:00,0.11981,0.12114,0.11928,0.12082,10570190.0
2026-01-04 00:00:00,0.12081,0.12211,0.12006,0.12197,52974364.0
2026-01-04 04:00:00,0.12198,0.12398,0.12172,0.12303,24843141.0
2026-01-04 08:00:00,0.12304,0.12568,0.12206,0.12519,31811866.0
