timestamp,open,high,low,close,volume
2024-06-15 04:00:00,66284.86,66506.66,66135.63,66137.15,1.58098
2024-06-15 08:00:00,66201.36,66421.3,66100.0,66348.5,1.56156
2024-06-15 12:00:00,66395.93,66543.7,66214.19,66400.0,3.63686
2024-06-15 16:00:00,66434.78,66467.81,66129.8,66233.9,1.55935
2024-06-15 20:00:00,66227.12,66417.7,65908.92,66288.23,2.5114
2024-06-16 00:00:00,66293.0,66326.77,66128.71,66191.55,1.19682
2024-06-16 04:00:00,66196.52,66393.29,66061.41,66320.59,1.32875
2024-06-16 08:00:00,66306.35,66793.48,66273.13,66543.58,10.35993
2024-06-16 12:00:00,66555.59,66883.09,66524.49,66748.97,1.46747
2024-06-16 16:00:00,66757.98,66834.78,66585.03,66653.03,1.54637
2024-06-16 20:00:00,66627.08,67079.2,66121.83,66752.23,24.17435
2024-06-17 00:00:00,66745.22,67026.39,66192.12,66320.59,7.44929
2024-06-17 04:00:00,66332.59,66616.97,65937.2,66181.41,5.38082
2024-06-17 08:00:00,66181.41,66333.71,65559.6,65824.97,8.08787
2024-06-17 12:00:00,65798.9,65798.9,65077.52,65324.92,14.59119
2024-06-17 16:00:00,65303.44,67234.75,65101.42,66605.57,9.79255
2024-06-17 20:00:00,66677.63,66698.34,66145.08,66433.16,2.14883
2024-06-18 00:00:00,66435.79,66516.92,64474.22,65465.43,6.94905
2024-06-18 04:00:00,65458.32,65786.22,65299.68,65599.65,11.73468
2024-06-18 08:00:00,65599.66,65688.05,65060.59,65317.28,3.58602
2024-06-18 12:00:00,65318.41,65389.68,64241.4,64593.68,7.02711
2024-06-18 16:00:00,64519.27,64892.19,64029.82,64409.54,4.84157
2024-06-18 20:00:00,64396.63,65466.2,64167.16,65146.1,4.14765
2024-06-19 00:00:00,65166.0,65695.1,64860.09,65463.97,9.96418
2024-06-19 04:00:00,65480.11,65801.63,65244.14,65401.31,5.87755
2024-06-19 08:00:00,65394.34,65565.74,65000.03,65258.72,3.25447
2024-06-19 12:00:00,65260.37,65376.1,64745.8,64910.49,4.90274
2024-06-19 16:00:00,64945.26,65395.34,64711.34,65014.25,14.62742
2024-06-19 20:00:00,65014.26,65207.36,64424.25,65090.91,8.33048
2024-06-20 00:00:00,65085.7,65537.0,64945.86,65286.13,8.4823
2024-06-20 04:00:00,65241.39,66074.74,65164.4,66009.31,4.11665
2024-06-20 08:00:00,66009.31,66601.58,65704.78,66267.9,3.23339
2024-06-20 12:00:00,66290.38,66353.38,64671.69,64833.02,25.51686
2024-06-20 16:00:00,64819.27,65210.31,64548.58,65026.69,5.28717
2024-06-20 20:00:00,65055.03,65268.08,64834.68,64834.68,2.68401
2024-06-21 00:00:00,64859.85,65054.01,64380.86,64465.71,1.93273
2024-06-21 04:00:00,64502.21,64745.06,64212.54,64212.54,3.02064
2024-06-21 08:00:00,64236.27,64379.3,63549.0,63926.82,12.73877
2024-06-21 12:00:00,63896.44,64444.44,63472.84,63755.51,12.09317
2024-06-21 16:00:00,63755.51,64300.55,63538.44,64300.55,2.08713
