timestamp,open,high,low,close,volume
2025-12-30 12:00:00,538.76,543.63,534.71,538.02,34794.201
2025-12-30 16:00:00,538.02,539.21,525.66,534.97,50484.86
2025-12-30 20:00:00,534.98,535.51,522.45,529.61,26477.395
2025-12-31 00:00:00,529.6,532.76,523.0,525.28,22093.375
2025-12-31 04:00:00,525.2,533.79,520.18,526.59,97499.729
2025-12-31 08:00:00,526.52,530.0,523.0,525.53,124427.64
2025-12-31 12:00:00,525.52,525.52,500.0,505.14,204011.349
2025-12-31 16:00:00,505.08,514.52,502.89,509.34,33746.93
2025-12-31 20:00:00,509.36,515.54,506.92,512.31,18666.804
2026-01-01 00:00:00,512.35,513.91,507.0,509.86,15800.8
2026-01-01 04:00:00,509.88,520.56,507.46,519.8,15211.445
2026-01-01 08:00:00,519.8,527.98,516.02,525.14,30659.849
2026-01-01 12:00:00,525.15,537.36,522.54,524.71,39858.655
2026-01-01 16:00:00,524.71,528.17,517.07,524.7,31750.321
2026-01-01 20:00:00,524.67,527.83,520.0,526.06,16434.931
2026-01-02 00:00:00,526.05,534.18,524.32,530.01,21844.442
2026-01-02 04:00:00,530.0,531.2,521.12,521.56,19313.662
2026-01-02 08:00:00,521.55,525.34,494.1,500.96,102280.98
2026-01-02 12:00:00,501.0,503.35,481.58,485.86,87053.436
2026-01-02 16:00:00,485.88,493.29,482.87,484.99,51972.392
2026-01-02 20:00:00,485.07,489.85,481.58,488.52,28140.784
2026-01-03 00:00:00,488.52,499.68,488.29,497.29,30082.958
2026-01-03 04:00:00,497.29,520.4,496.02,508.38,101103.404
2026-01-03 08:00:00,508.37,518.0,504.69,509.38,53286.799
2026-01-03 12:00:00,509.29,518.54,503.39,505.77,31454.698
2026-01-03 16:00:00,505.77,513.35,501.88,509.72,17935.061
2026-01-03 20:00:00,509.72,512.77,502.86,511.51,24753.064
2026-01-04 00:00:00,511.61,515.17,505.29,512.45,26803.693
2026-01-04 04:00:00,512.48,517.92,502.79,506.21,47666.835
2026-01-04 08:00:00,506.21,510.92,504.16,508.75,23641.372
2026-01-04 12:00:00,508.68,510.2,494.26,507.4,56501.309
2026-01-04 16:00:00,507.35,508.99,503.64,506.79,15878.524
2026-01-04 20:00:00,506.8,507.73,498.71,502.21,17221.326
2026-01-05 00:00:00,502.26,509.74,500.65,506.77,34351.161
2026-01-05 04:00:00,506.78,507.35,487.57,493.15,49303.297
2026-01-05 08:00:00,493.14,496.93,487.03,495.7,31082.367
2026-01-05 12:00:00,495.69,498.59,488.7,490.06,29678.588
2026-01-05 16:00:00,490.05,496.44,485.51,494.56,27415.15
2026-01-05 20:00:00,494.57,505.5,488.92,503.5,34629.704
2026-01-06 00:00:00,503.48,510.77,496.16,508.67,38085.969
2026-01-06 04:00:00,508.62,515.1,502.6,503.25,45024.415
2026-01-06 08:00:00,503.28,516.15,503.28,510.47,41068.914
2026-01-06 12:00:00,510.47,530.0,509.0,512.87,181931.937
2026-01-06 16:00:00,512.88,515.5,491.95,497.11,55377.343
2026-01-06 20:00:00,497.15,504.44,495.54,501.99,23158.903
2026-01-07 00:00:00,501.94,507.32,493.33,495.92,22347.81
2026-01-07 04:00:00,495.91,498.36,488.71,494.37,15808.649
2026-01-07 08:00:00,494.29,496.91,477.6,490.48,54173.818
2026-01-07 12:00:00,490.43,490.61,477.51,482.45,38347.224
2026-01-07 16:00:00,482.52,486.53,474.0,478.14,45174.257
2026-01-07 20:00:00,478.13,484.68,467.3,469.52,74635.557
2026-01-08 00:00:00,469.54,483.63,456.66,461.77,124814.03
2026-01-08 04:00:00,461.77,466.03,438.51,444.53,108869.731
2026-01-08 08:00:00,444.53,446.74,381.0,395.94,354160.074
2026-01-08 12:00:00,395.93,435.29,391.04,426.19,254321.053
2026-01-08 16:00:00,426.18,438.6,416.23,433.05,141979.591
2026-01-08 20:00:00,433.06,435.76,419.21,421.96,71934.36
2026-01-09 00:00:00,421.94,439.75,421.76,438.19,67354.297
2026-01-09 04:00:00,438.2,449.8,432.05,441.56,65837.791
2026-01-09 08:00:00,441.55,444.41,429.16,437.79,58231.653
2026-01-09 12:00:00,437.78,437.78,422.44,430.31,95607.42
2026-01-09 16:00:00,430.44,433.29,418.0,425.59,62845.488
2026-01-09 20:00:00,425.59,426.06,413.17,418.47,52828.214
2026-01-10 00:00:00,418.47,419.51,391.04,391.61,86950.425
2026-01-10 04:00:00,391.55,392.68,370.0,383.37,138750.082
2026-01-10 08:00:00,383.36,385.08,373.82,382.78,49632.169
2026-01-10 12:00:00,382.8,392.58,375.62,380.57,54751.187
2026-01-10 16:00:00,380.57,384.96,361.01,377.53,85279.542
2026-01-10 20:00:00,377.44,380.34,367.5,375.76,32802.791
2026-01-11 00:00:00,375.78,381.51,371.96,377.56,24577.496
2026-01-11 04:00:00,377.58,380.85,372.23,379.67,21715.926
2026-01-11 08:00:00,379.64,388.68,377.13,387.81,61891.717
2026-01-11 12:00:00,387.8,400.6,385.83,394.4,68774.341
2026-01-11 16:00:00,394.32,395.0,386.2,387.93,24643.914
2026-01-11 20:00:00,387.96,388.06,375.74,381.62,35608.051
2026-01-12 00:00:00,381.64,416.16,379.56,411.35,100166.989
2026-01-12 04:00:00,411.34,418.75,402.68,404.37,68121.669
2026-01-12 08:00:00,404.38,407.96,393.8,402.76,76215.473
2026-01-12 12:00:00,402.77,408.34,392.36,400.44,49638.006
2026-01-12 16:00:00,400.44,411.03,394.72,410.78,64050.395
2026-01-12 20:00:00,410.76,414.71,402.81,407.0,28710.241
2026-01-13 00:00:00,407.01,413.44,396.0,397.46,62790.746
2026-01-13 04:00:00,397.49,405.46,396.28,402.13,27242.974
2026-01-13 08:00:00,402.14,412.16,400.59,408.89,59416.479
2026-01-13 12:00:00,408.95,412.68,383.26,392.53,115747.192
2026-01-13 16:00:00,392.56,400.21,386.1,398.89,58711.847
2026-01-13 20:00:00,398.88,409.11,387.29,404.27,67302.899
2026-01-14 00:00:00,404.28,418.74,403.54,416.33,71108.782
2026-01-14 04:00:00,416.33,425.61,410.18,413.76,50327.445
2026-01-14 08:00:00,413.75,421.52,408.2,410.61,63608.044
2026-01-14 12:00:00,410.61,425.36,409.48,421.8,44108.504
2026-01-14 16:00:00,421.8,445.43,418.52,437.87,147168.448
2026-01-14 20:00:00,437.87,449.26,436.15,447.21,61131.674
2026-01-15 00:00:00,447.23,449.0,422.61,425.69,65196.079
2026-01-15 04:00:00,425.7,441.25,425.25,439.4,30059.976
2026-01-15 08:00:00,439.38,447.08,430.0,439.69,76568.622
2026-01-15 12:00:00,439.68,444.94,408.15,416.44,81793.557
2026-01-15 16:00:00,416.33,423.5,409.86,417.09,51569.675
2026-01-15 20:00:00,417.08,417.98,402.8,414.37,35550.113
2026-01-16 00:00:00,414.38,416.72,402.25,404.54,40637.814
2026-01-16 04:00:00,404.55,409.74,399.62,408.68,33852.21
2026-01-16 08:00:00,408.81,416.04,406.94,414.26,43822.72
2026-01-16 12:00:00,414.26,414.82,401.03,407.61,35700.287
2026-01-16 16:00:00,407.48,416.03,405.44,413.6,18105.647
2026-01-16 20:00:00,413.64,417.8,409.64,411.15,16471.238
2026-01-17 00:00:00,411.12,412.15,403.76,405.11,20510.023
2026-01-17 04:00:00,405.11,407.46,402.85,406.71,17134.063
2026-01-17 08:00:00,406.69,408.12,403.41,405.29,15494.833
2026-01-17 12:00:00,405.3,405.84,396.39,405.51,33880.182
2026-01-17 16:00:00,405.53,406.05,398.63,402.66,17749.063
2026-01-17 20:00:00,402.65,405.0,398.28,400.26,7083.514
2026-01-18 00:00:00,400.18,401.62,390.98,394.19,20617.494
2026-01-18 04:00:00,394.21,397.61,393.26,395.62,10572.521
2026-01-18 08:00:00,395.61,401.29,395.0,397.14,17465.259
2026-01-18 12:00:00,397.17,398.32,386.34,394.37,34692.553
2026-01-18 16:00:00,394.37,394.42,385.37,386.99,25752.352
2026-01-18 20:00:00,386.94,391.78,374.31,376.62,42054.164
2026-01-19 00:00:00,376.6,376.6,336.0,367.07,115987.888
2026-01-19 04:00:00,367.06,373.52,363.78,371.18,39745.503
2026-01-19 08:00:00,371.14,378.45,368.02,373.59,64075.859
2026-01-19 12:00:00,373.55,381.42,368.54,372.34,45529.848
2026-01-19 16:00:00,372.34,377.27,371.4,374.57,14593.524
2026-01-19 20:00:00,374.55,375.05,363.66,369.23,25807.075
2026-01-20 00:00:00,369.23,371.69,361.92,365.05,25567.967
2026-01-20 04:00:00,365.02,366.58,354.3,356.1,33242.678
2026-01-20 08:00:00,356.11,370.31,346.27,368.39,101044.072
2026-01-20 12:00:00,368.39,368.9,349.62,357.7,103842.71
2026-01-20 16:00:00,357.72,359.66,342.01,350.61,60616.172
2026-01-20 20:00:00,350.62,356.76,346.78,349.78,33378.797
2026-01-21 00:00:00,349.73,355.34,349.22,352.58,19628.795
2026-01-21 04:00:00,352.6,361.62,352.4,354.22,23559.76
2026-01-21 08:00:00,354.12,366.75,351.44,360.12,50840.059
2026-01-21 12:00:00,360.24,375.98,356.68,369.89,51087.241
2026-01-21 16:00:00,369.89,373.09,352.48,372.42,56755.179
2026-01-21 20:00:00,372.42,372.72,353.92,355.74,42656.228
2026-01-22 00:00:00,355.75,360.39,352.75,353.74,38300.525
2026-01-22 04:00:00,353.7,359.84,352.94,359.52,18805.469
2026-01-22 08:00:00,359.51,369.1,356.46,365.55,43978.308
2026-01-22 12:00:00,365.55,368.0,356.03,359.58,27015.021
2026-01-22 16:00:00,359.62,367.95,359.62,365.46,22731.807
2026-01-22 20:00:00,365.46,367.84,362.61,365.52,13974.383
2026-01-23 00:00:00,365.52,372.29,365.1,366.59,16245.985
2026-01-23 04:00:00,366.49,367.14,358.0,358.48,21761.512
2026-01-23 08:00:00,358.47,367.61,355.05,365.32,44437.325
2026-01-23 12:00:00,365.32,368.88,359.81,367.63,22919.722
